nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,vill,progvillf,progvillm,ps98,blockf1,ps99,blockf2,comsup,_pscore,_treated,_support,_weight,_lexptot,_id,_n1,_nn,_pdif
33064,1,3,3,35,1,0,18,342,384456.625,3221.906494,785.7023926,4007.608887,0,0,1.937056899,1,0.400000006,10.37578392,6.766815662,13.53363132,7.021101475,2.030044556,40.60089493,8.296199799,1.486139655,33,1,1,0.465301925,3,0.048285805,1,1,0.465301925,Untreated,On support,1,,431,,0,
33131,1,3,3,35,1,0,6,1.5,23100,3465.511963,911.2644043,4376.776367,1,1,0.602963507,1,0.400000006,10.37578392,6.766815662,13.53363132,7.021101475,2.030044556,40.60089493,8.384296417,0.014888613,33,1,1,0.465301925,3,0.120988413,2,1,0.465301925,Treated,On support,1,8.33519268,947,478,1,0.045268537
33141,1,3,3,25,1,0,3,1,575.1793213,4284.747559,765.777832,5050.525391,0,0,0.602963507,1,0.400000006,10.37578392,6.766815662,13.53363132,7.021101475,2.030044556,40.60089493,8.527445793,0.00995033,33,1,1,0.485171381,3,0.128931313,2,1,0.485171381,Untreated,On support,1,,456,,0,
41011,1,1,4,48,1,2,9,8,15405,1403.287231,278.1912842,1681.478516,0,1,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,7.428023338,0.07696104,41,1,1,0.384491753,2,0.242215959,3,1,0.384491753,Treated,On support,1,8.214114189,748,279,1,0.005890786
41014,1,1,4,60,1,8,10,32,60207.74219,2452.293945,516.3081055,2968.602051,0,0,0.851063848,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,7.996183395,0.27763173,41,1,1,0.213169369,2,0.237738489,3,1,0.213169369,Untreated,On support,1,,65,,0,
41015,1,1,4,45,1,12,5,144,17910,2360.265381,706.4553223,3066.720703,1,1,2.364066124,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,8.028690338,0.891998053,41,1,1,0.155005549,1,0.212201703,3,1,0.155005549,Treated,On support,1,8.323566437,543,27,1,0.002445436
41021,1,1,4,32,1,0,5,2,12315,2166.463623,488.564209,2655.027832,1,1,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,7.884586811,0.019802628,41,1,1,0.47346567,3,0.256781403,3,1,0.47346567,Treated,On support,1,7.970424175,962,493,1,0.063537822
41034,1,1,4,25,1,0,2,7,9947.21875,2779.131104,663.1479492,3442.279053,0,0,0.851063848,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,8.144179344,0.067658648,41,1,1,0.48738511,3,0.259974029,3,1,0.48738511,Untreated,On support,1,,459,,0,
41035,1,1,4,45,1,0,5,535,356793.875,3793.206299,2411.692627,6204.898926,0,0,2.364066124,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,8.733255386,1.848454833,41,1,1,0.447713798,3,0.094689686,1,1,0.447713798,Untreated,On support,1,,402,,0,
41041,1,1,4,50,1,0,5,78,130050,2751.657715,502.0979004,3253.755615,1,0,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,8.087872505,0.576613367,41,1,1,0.437861658,3,0.182498795,2,1,0.437861658,Untreated,On support,1,,385,,0,
41054,1,1,4,40,1,0,5,10,26979.29688,2265.529785,265.8005371,2531.330322,0,0,0.851063848,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,7.836895466,0.095310181,41,1,1,0.457598303,3,0.23944334,3,1,0.457598303,Untreated,On support,1,,415,,0,
41071,1,1,4,65,1,1,4,32,63605,2700.297852,195.3916016,2895.689453,1,1,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,7.971323967,0.27763173,41,1,1,0.380221308,2,0.198989723,2,1,0.380221308,Treated,On support,1,8.174033165,733,264,1,0.004821369
41091,1,1,4,35,1,8,5,1,41900,2674.245605,6159.155762,8833.401367,1,1,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,9.086408615,0.00995033,41,1,1,0.251204039,2,0.297444631,3,1,0.251204039,Treated,On support,1,8.914946556,595,94,1,0.002644955
41101,1,1,4,30,1,1,2,125,272650,3786.709961,1146.975098,4933.685059,1,1,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,8.504044533,0.810930192,41,1,1,0.448193784,3,0.185630478,2,1,0.448193784,Treated,On support,1,8.35081768,913,444,1,0.029941712
41111,1,1,4,45,1,0,5,52,102070,4991.203125,943.2939453,5934.49707,1,1,0.72104013,1,0.699999988,9.360761642,8.120178223,8.120178223,6.334254742,1.353363156,40.60089493,8.688706398,0.418710321,41,1,1,0.447713798,3,0.201959976,3,1,0.447713798,Treated,On support,1,8.537751198,911,442,1,0.028433979
42011,1,2,4,38,1,0,6,3,14365,3823.250732,1387.197021,5210.447754,0,1,0.423280418,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,8.558612823,0.029558802,42,1,1,0.533558121,3,0.225964084,3,1,0.533558121,Treated,On support,1,9.661337852,1055,15,1,0.401916108
42015,1,2,4,40,1,5,7,342,261097.5781,2392.746094,614.8132324,3007.559326,0,0,3.386243343,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,8.009216309,1.486139655,42,1,1,0.384380037,2,0.121906632,2,1,0.384380037,Untreated,On support,1,,261,,0,
42025,1,2,4,40,1,0,4,62,40545,4275.273926,1618.960938,5894.234863,0,1,3.386243343,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,8.681900024,0.482426137,42,1,1,0.529588634,3,0.181166362,2,1,0.529588634,Treated,On support,1,8.227595329,1047,35,1,0.362661306
42034,1,2,4,60,1,4,5,78,54188.65625,3845.175293,871.565918,4716.741211,0,0,0.952380955,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,8.459085464,0.576613367,42,1,1,0.374422003,2,0.17063885,2,1,0.374422003,Untreated,On support,1,,242,,0,
42035,1,2,4,30,1,0,4,293,194060,2317.972656,433.0761719,2751.048828,1,0,3.386243343,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,7.920101166,1.368639469,42,1,1,0.5493988,3,0.120975968,2,1,0.5493988,Untreated,On support,1,,503,,0,
42041,1,2,4,45,1,0,6,3,10170,2099.517334,685.1398926,2784.657227,1,1,0.423280418,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,7.932239056,0.029558802,42,1,1,0.519652907,3,0.218263569,3,1,0.519652907,Treated,On support,1,8.24597168,1034,108,1,0.251341814
42044,1,2,4,28,1,0,4,12.5,19894.4375,2392.746094,378.0957031,2770.841797,0,0,0.952380955,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,7.927267075,0.117783032,42,1,1,0.553347702,3,0.228216331,3,1,0.553347702,Untreated,On support,1,,507,,0,
42054,1,2,4,55,1,0,4,40,32150,5329.543945,5614.765625,10944.30957,1,0,0.952380955,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,9.300665855,0.336472243,42,1,1,0.49975096,3,0.179418243,2,1,0.49975096,Untreated,On support,1,,470,,0,
42092,1,2,4,33,1,7,2,18,38160,2199.215088,11576.33008,13775.54492,0,1,0.423280418,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,9.530722618,0.165514439,42,1,1,0.342240651,2,0.252706421,3,1,0.342240651,Treated,On support,1,9.17047596,668,199,1,0.00297921
42112,1,2,4,35,1,0,4,2,17280,2999.390869,635.2348633,3634.625732,1,0,0.423280418,1,0.600000024,10.37578392,7.443497181,8.120178223,7.021101475,1.353363156,47.36771011,8.198536873,0.019802628,42,1,1,0.539505974,3,0.230300237,3,1,0.539505974,Untreated,On support,1,,494,,0,
43024,1,3,4,27,1,0,4,9,89254.29688,2062.86377,773.1086426,2835.972412,0,0,1.819718242,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,7.950492859,0.086177699,43,1,0,0.5280735,3,0.117445056,2,1,0.5280735,Untreated,On support,1,,490,,0,
43025,1,3,4,46,1,3,4,6,30207.06641,1952.564575,507.5111084,2460.075684,0,0,2.00704217,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,7.808353901,0.058268908,43,1,0,0.403098695,3,0.115022898,2,1,0.403098695,Untreated,On support,1,,312,,0,
43044,1,3,4,37,1,6,4,33,47585,4787.860352,2306.638184,7094.498535,0,0,1.819718242,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.86721611,0.28517893,43,1,0,0.336746728,2,0.116178049,2,1,0.336746728,Untreated,On support,1,,185,,0,
43051,1,3,4,40,1,0,6,7,29700,3072.134277,1736.251953,4808.38623,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.47832489,0.067658648,43,1,0,0.502213825,3,0.109403668,2,1,0.502213825,Treated,On support,1,8.548739433,1013,149,1,0.198354322
43054,1,3,4,35,1,0,4,3,16595,2480.7146,3761.503662,6242.218262,0,1,1.819718242,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.739251137,0.029558802,43,1,0,0.512166901,3,0.115361657,2,1,0.512166901,Treated,On support,1,8.209779739,1024,131,1,0.223057198
43061,1,3,4,34,1,7,4,3,20820,2375.152344,444.0722656,2819.224609,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,7.944571972,0.029558802,43,1,0,0.315602002,2,0.139706397,2,1,0.315602002,Treated,On support,1,9.088704109,635,163,1,0.00020324
43071,1,3,4,38,1,5,5,136,106815,2681.282959,1674.110107,4355.393066,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.3793993,0.858661592,43,1,0,0.362155786,2,0.079889802,1,1,0.362155786,Treated,On support,1,9.676375389,700,231,1,0.00589508
43081,1,3,4,55,1,0,7,6,33085,2780.967773,492.0441895,3273.011963,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.093770981,0.058268908,43,1,0,0.472371106,3,0.099921937,1,1,0.472371106,Treated,On support,1,9.073249817,958,489,1,0.054426975
43091,1,3,4,48,1,8,5,13,130580,2800.649414,4141.291016,6941.94043,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.845480919,0.122217633,43,1,0,0.266461937,2,0.125449136,2,1,0.266461937,Treated,On support,1,8.398873329,606,106,1,0.001478759
43101,1,3,4,55,1,5,4,263,206830,5745.703125,3789.416992,9535.120117,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,9.162841797,1.289232612,43,1,0,0.330858504,2,0.053424876,1,1,0.330858504,Treated,On support,1,7.515677452,648,179,1,0.003276612
43111,1,3,4,37,1,5,4,1,805,2313.574219,964.2712402,3277.845459,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.095246315,0.00995033,43,1,0,0.36402835,2,0.131675714,2,1,0.36402835,Treated,On support,1,8.858379364,705,236,1,0.007508608
43121,1,3,4,40,0,0,2,2,9570,3131.682129,962.5795898,4094.261719,0,1,0.490610361,1,0.600000024,9.022420883,7.443497181,8.120178223,6.105305672,1.691703916,47.36771011,8.317585945,0.019802628,43,1,0,0.513597876,3,0.016634506,1,1,0.513597876,Treated,On support,1,8.441300392,1025,129,1,0.225098205
44014,1,4,4,30,1,8,3,5,22465.82617,3855.280518,585.7805176,4441.061035,0,0,1.094527364,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.398873329,0.048790164,44,1,0,0.267940696,2,0.146062983,2,1,0.267940696,Untreated,On support,1,,106,,0,
44015,1,4,4,36,1,0,4,119,112241.1641,4125.050781,977.8046875,5102.855469,0,0,1.51243782,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.537751198,0.783901572,44,1,0,0.476147778,3,0.073442648,1,1,0.476147778,Untreated,On support,1,,442,,0,
44024,1,4,4,35,1,0,4,5,18155.36719,3620.246338,612.3967285,4232.643066,0,0,1.094527364,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.35081768,0.048790164,44,1,0,0.478135497,3,0.11482233,2,1,0.478135497,Untreated,On support,1,,444,,0,
44025,1,4,4,38,1,5,5,164,185410.7344,3720.124512,1011.368164,4731.492676,0,0,1.51243782,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.462207794,0.970778942,44,1,0,0.330679129,2,0.07498608,1,1,0.330679129,Untreated,On support,1,,176,,0,
44035,1,4,4,62,1,1,5,132,111219.3828,2434.429688,196.9143066,2631.343994,0,0,1.51243782,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,7.875629902,0.841567159,44,1,0,0.39618727,2,0.060594577,1,1,0.39618727,Untreated,On support,1,,295,,0,
44044,1,4,4,29,1,0,4,2,8336.716797,2392.746094,297.2321777,2689.978271,0,0,1.094527364,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,7.897660255,0.019802628,44,1,0,0.490071506,3,0.121117925,2,1,0.490071506,Untreated,On support,1,,461,,0,
44051,1,4,4,50,1,0,5,48,76668.02344,3927.730225,1220.733643,5148.463867,0,1,0.696517408,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.546648026,0.3920421,44,1,0,0.44840437,3,0.085123986,1,1,0.44840437,Treated,On support,1,7.864163399,914,445,1,0.030181273
44054,1,4,4,26,1,0,3,15,20313.97852,2905.219482,676.6816406,3581.901123,0,0,1.094527364,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.18392849,0.13976194,44,1,0,0.496043516,3,0.115377258,2,1,0.496043516,Untreated,On support,1,,468,,0,
44061,1,4,4,41,1,0,5,63,77615.375,2861.550781,736.2294922,3597.780273,0,1,0.696517408,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.188350677,0.488580018,44,1,0,0.466219068,3,0.085279427,1,1,0.466219068,Treated,On support,1,7.982139587,950,481,1,0.049161573
44071,1,4,4,38,1,0,4,10,83651.36719,3629.719971,1432.365479,5062.085449,0,1,0.696517408,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.52973175,0.095310181,44,1,0,0.472174169,3,0.109741134,2,1,0.472174169,Treated,On support,1,8.140044212,957,488,1,0.053912936
44091,1,4,4,35,1,0,5,10,22614.69727,2033.834106,451.3465576,2485.180664,0,1,0.696517408,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,7.818502903,0.095310181,44,1,0,0.478135497,3,0.111836306,2,1,0.478135497,Treated,On support,1,8.398569107,971,502,1,0.069604183
44101,1,4,4,45,1,0,6,203,167350.1094,4488.654297,1266.522461,5755.176758,0,1,0.696517408,1,0.621428549,8.796859741,8.796859741,9.473542213,5.952672482,1.860874295,43.307621,8.658028603,1.108562589,44,1,0,0.458290913,3,0.055650764,1,1,0.458290913,Treated,On support,1,7.897660255,930,461,1,0.031780593
51014,1,1,5,28,1,0,2,4,11043.44336,4345.648926,703.7490234,5049.397949,0,0,1.037037015,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,8.527222633,0.039220713,51,1,1,0.474287364,3,0.1362592,2,1,0.474287364,Untreated,On support,1,,441,,0,
51015,1,1,5,45,1,14,7,683,1005887.125,6165.148926,2883.630371,9048.779297,0,0,2.386831045,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,9.110495567,2.057962418,51,1,1,0.118922464,1,0.053876493,1,1,0.118922464,Untreated,On support,1,,11,,0,
51024,1,1,5,51,1,0,7,2,11977.2627,2623.977783,566.6726074,3190.650391,0,0,1.037037015,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,8.068293571,0.019802628,51,1,1,0.428858071,3,0.119840811,2,1,0.428858071,Untreated,On support,1,,365,,0,
51025,1,1,5,55,1,14,4,500,482325.0625,14578.42773,5607.152344,20185.58008,0,0,2.386831045,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,9.912773132,1.791759491,51,1,1,0.109292907,1,0.059809951,1,1,0.109292907,Untreated,On support,1,,7,,0,
51044,1,1,5,28,1,3,3,150,311476.5,8969.188477,1594.712891,10563.90137,0,0,1.037037015,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,9.265292168,0.91629076,51,1,1,0.387654871,2,0.089818646,1,1,0.387654871,Untreated,On support,1,,271,,0,
51054,1,1,5,75,0,4,5,15,36055,3213.425293,805.9277344,4019.353027,0,1,1.037037015,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,8.299124718,0.13976194,51,1,1,0.286002006,2,0.015580965,1,1,0.286002006,Treated,On support,1,8.541800499,619,126,1,0.000634115
51071,1,1,5,88,1,0,4,150,211530,4855.866699,552.8491211,5408.71582,0,1,0.63786006,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,8.595952034,0.91629076,51,1,1,0.357952507,2,0.05347168,1,1,0.357952507,Treated,On support,1,8.469964981,692,223,1,0.004294543
51081,1,1,5,35,1,1,6,165,174300,5652.095703,2676.275391,8328.371094,0,1,0.63786006,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,9.027543068,0.974559665,51,1,1,0.431295053,3,0.077870343,1,1,0.431295053,Treated,On support,1,7.628996372,873,404,1,0.01778535
51101,1,1,5,38,1,2,7,80,90000,4485.04541,572.2792969,5057.324707,1,1,0.63786006,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,8.528790474,0.587786674,51,1,1,0.396777669,2,0.099358535,1,1,0.396777669,Treated,On support,1,7.808353901,781,312,1,0.006321026
51111,1,1,5,50,1,0,6,10,27900,2403.121582,415.0314941,2818.153076,0,1,0.63786006,0,0.5,9.473542213,6.766815662,10.15022373,6.410571098,2.030044556,37.21748734,7.944191933,0.095310181,51,1,1,0.430818188,3,0.115590926,2,1,0.430818188,Treated,On support,1,9.22009182,872,403,1,0.017252806
52024,1,2,5,40,1,0,4,2,17700,3920.016357,965.9626465,4885.979004,0,1,1.274336338,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,8.494329453,0.019802628,52,1,1,0.573543464,3,0.359006187,3,1,0.573543464,Treated,Off support,,,1098,,0,
52031,1,2,5,55,0,0,4,3,15150,6113.817871,813.2021484,6927.02002,0,1,0.722713828,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,8.84332943,0.029558802,52,1,1,0.555308479,3,0.090952362,1,1,0.555308479,Treated,Off support,,,1075,,0,
52041,1,2,5,47,1,9,7,140,422800,4628.888184,1381.397461,6010.285645,0,1,0.722713828,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,8.701394081,0.875468731,52,1,1,0.304202603,2,0.298949265,3,1,0.304202603,Treated,On support,1,8.276002884,628,150,1,0.000197778
52054,1,2,5,65,1,10,4,56,174600,4945.865234,2097.712891,7043.578125,1,1,1.274336338,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,8.860013962,0.444685817,52,1,1,0.249574309,2,0.332210042,3,1,0.249574309,Treated,On support,1,8.35893631,593,92,1,0.002070807
52071,1,2,5,65,0,3,14,132,488150,5287.879883,11452.83496,16740.71484,0,1,0.722713828,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,9.725658417,0.841567159,52,1,1,0.447586431,3,0.055387955,1,1,0.447586431,Treated,On support,1,8.527222633,910,441,1,0.026700933
52091,1,2,5,41,1,10,6,50,77950,4272.341797,2734.131836,7006.473633,1,1,0.722713828,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,8.854732513,0.405465096,52,1,1,0.289087035,2,0.369934564,3,1,0.289087035,Treated,On support,1,8.190172195,620,130,1,1.56349E-05
52101,1,2,5,56,1,10,6,8,29750,6008.030273,1259.191406,7267.22168,1,1,0.722713828,0,0.300000012,15.22533512,8.120178223,10.82690525,10.30270386,2.030044556,40.60089493,8.891266823,0.07696104,52,1,1,0.264048413,2,0.390629267,3,1,0.264048413,Treated,On support,1,9.234955788,604,104,1,0.000984868
53015,1,3,5,40,1,2,5,776,580910.875,4390.310059,794.4238281,5184.733887,0,0,0.350877196,1,0.050000001,15.45089626,6.766815662,10.82690525,10.45533657,2.368385553,43.307621,8.553667068,2.170195818,53,1,0,0.458178725,3,0.062669552,1,1,0.458178725,Untreated,On support,1,,419,,0,
53024,1,3,5,35,1,0,3,10,38449.04688,6509.676758,2208.237305,8717.914063,0,0,0.631578922,1,0.050000001,15.45089626,6.766815662,10.82690525,10.45533657,2.368385553,43.307621,9.073249817,0.095310181,53,1,0,0.526798081,3,0.196764002,2,1,0.526798081,Untreated,On support,1,,489,,0,
53034,1,3,5,35,1,1,5,55,49100,3603.193848,1220.733398,4823.927246,0,1,0.631578922,1,0.050000001,15.45089626,6.766815662,10.82690525,10.45533657,2.368385553,43.307621,8.48155117,0.438254923,53,1,0,0.497437542,3,0.170631632,2,1,0.497437542,Treated,On support,1,8.584377289,1006,167,1,0.177362096
53045,1,3,5,71,1,1,4,269,433448.375,3668.290771,1099.945557,4768.236328,0,1,0.350877196,1,0.050000001,15.45089626,6.766815662,10.82690525,10.45533657,2.368385553,43.307621,8.469941139,1.305626512,53,1,0,0.426188119,3,0.084635572,1,1,0.426188119,Treated,On support,1,7.953984737,862,393,1,0.016221796
53054,1,3,5,55,1,0,9,138,145100,2156.65918,410.5202637,2567.179443,0,1,0.631578922,1,0.050000001,15.45089626,6.766815662,10.82690525,10.45533657,2.368385553,43.307621,7.850952625,0.867100477,53,1,0,0.487000763,3,0.117998834,2,1,0.487000763,Treated,On support,1,8.607559204,988,519,1,0.089748725
53091,1,3,5,40,1,0,6,45,63700,3501.150391,784.9506836,4286.101074,0,1,1.315789461,1,0.050000001,15.45089626,6.766815662,10.82690525,10.45533657,2.368385553,43.307621,8.363366127,0.371563554,53,1,0,0.516858295,3,0.167515863,2,1,0.516858295,Treated,On support,1,8.036408424,1029,122,1,0.23418508
